counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C(=CC[C@H](C)C(=O)O)CC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CC[C@@](CF)(C(=O)O)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.62,0 1 2 3 4 5 10 12 14 15 20 25 26 29 38 39,711.11,8.7,0.221,50,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(Cc2ncccn2)cc1OC,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.422,6,230.27,2.08,0.806,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2ncccn2)cc1,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2ncc3ccccc3c2C2CC2)cc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.521,6,453.4,3.47,0.583,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(C(=O)[C@H](C)CSC(=O)[C@@H](C)NC(=O)C1CCCCC1)[C@H](C)C(=O)O,C[C@H](CSC(=O)[C@@H](C)NC(=O)C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.506,0 1 2 3 4 5 7 10,400.54,2.29,0.615,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N=C(NCCCc1c[nH]cn1)NCCC(c1ccc(F)cc1)c1ncccn1,N=C(NCCCc1c[nH]cn1)NCCC(c1ccc(F)cc1)c1ccccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.711,6,381.46,2.61,0.259,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc2[nH]c(SCc3ncccn3)nc2c1,COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.541,6,272.33,2.65,0.74,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](N[P@](=O)(OC[C@@]1(F)O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(O)[C@@H]1O)Oc1ccccc1)C(=O)O,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@@]1(F)O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(O)[C@@H]1O)Oc1ccccc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.833,,503.38,0.11,0.292,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(Cc1ncccn1)C(=O)CC1CN(c2ccnc(C(F)(F)F)c2)C1,Cc1cc(C)c2c(n1)CN(C(=O)CC1CN(c3ccnc(C(F)(F)F)c3)C1)C2,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.448,0 1 2 3 4 5 6 7 9,365.36,2.38,0.814,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@H]1S,CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.453,1 2 3 4 5 10,333.37,-1.38,0.271,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.681,,396.41,0.42,0.457,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](NC(=O)[C@]1(C)CCCN1C(=O)CN)C(=O)O,C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.623,,257.29,-1.08,0.592,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc2[nH]c(C(=O)N3CCN(c4ncccn4)CC3)cc2c1,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.609,6,337.38,1.93,0.79,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Oc1ccc(Cc2ncccn2)cc1OC(=O)c1cccnc1)c1cccnc1,COc1cc2ccnc(Cc3ccc(OC(=O)c4cccnc4)c(OC(=O)c4cccnc4)c3)c2cc1OC,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.535,6,412.41,3.3,0.351,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](NC(=O)c1c(N)nn2cccnc12)c1ncccn1,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.42,6,283.3,0.59,0.727,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](C)C(=O)O)cc1,CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.739,,409.45,1.52,0.451,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)C1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1,CCOC(=O)[C@H](CCCc1ccccc1)C1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.592,,402.45,1.82,0.667,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C](C(=O)Nc2ncccn2)C3)C(=O)N1CC(F)(F)F,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.546,0 1 2 3 4 5 6 7 9,551.55,3.25,0.486,40,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1[C@H]2CC[C@@H]1[C@H](/C=N\O)[C@@H](c1ccc(Cl)c(Cl)c1)C2,CO/N=C/[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.734,,313.23,4.02,0.508,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](N2C(=O)[C@@H](c3ccc(O)cc3)NC2(C)C)[C@H]1S,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccc(O)cc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.526,1 2 3 4 5 10,379.44,0.54,0.449,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,mmp0125_Rn1cccNnc1eqO_to_Rn1cncNnc1eqO,other,subtle,0.525,3,244.21,-3.17,0.426,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccn4)ccc23)cc1,FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)cc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.636,6,367.33,4.85,0.561,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ncccn1,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.522,6,354.27,1.42,0.697,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.579,,284.31,2.77,0.654,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc[nH]c1CN1CCN(C(=O)N[C@H](C)C(=O)O)[C@@H](Cc2ccccc2)C1=O,Cc1nc[nH]c1CN1CCN(C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](Cc2ccccc2)C1=O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.788,,399.45,1.16,0.673,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](NC(=O)C23CC4CC(CC(N)(C4)C2)C3)[C@H]1S,CC1(C)S[C@@H]2[C@H](NC(=O)C34CC5CC(CC(N)(C5)C3)C4)C(=O)N2[C@H]1C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.487,1 2 3 4 5 10,367.47,0.34,0.423,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](OC(=O)Nc1c2c(cc3c1CCC3)CCC2)C(=O)O,CC(C)OC(=O)[C@@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.493,,289.33,2.69,0.897,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ncccn2)cc1,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.654,6,379.49,3.22,0.637,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@@H](C)Nc1cc(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3c2ncccn2)c(C)cc1C(N)=O,CC[C@@H](C)Nc1cc(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.636,6,436.56,3.02,0.615,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](CC1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1)C(=O)O,O=C(O)CN1C(=O)[C@@H](NC(=O)C2(C[C@@H](CCc3cccc4ccccc34)C(=O)O)CCCC2)CCc2ccccc21,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.607,,416.47,2.21,0.626,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ncn([C@@H]2O[C@H](CO)[C@H]3OP(=O)(O)O[C@H]32)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@H]3OP(=O)(O)O[C@H]32)c(=O)n1,mmp0125_Rn1cccNnc1eqO_to_Rn1cncNnc1eqO,other,subtle,0.609,3,306.17,-2.01,0.521,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N(C)CCc2ncccn2)(C(C)C)C1,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.418,0 1 2 3 4 5 6 7 8 10,404.56,2.07,0.715,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)[C@@]1(C(=O)N[C@H]2CC(=O)O[C@]2(O)CF)CC(c2ncccn2)=NO1,CC(C)[C@@]1(C(=O)N[C@H]2CC(=O)O[C@]2(O)CF)CC(c2nccc3ccccc23)=NO1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.6,6,366.35,0.09,0.708,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)c1cccc2ccccc12,CC(C(=O)OCCN1CCN(CCOC(=O)C(C)c2cccc3ccccc23)CC1)c1cccc2ccccc12,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.517,,200.24,3.03,0.809,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(C(=O)c2c(C)n(-c3cccc(O[C@H](C)C(=O)O)c3)c3cc(OC(F)(F)F)ccc23)cc1,CC[C@@H](Oc1cccc(-n2c(C)c(C(=O)c3ccc(OC)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.791,,513.47,5.93,0.294,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCc1c(OCCCCCOc2cc(O[C@H](C)C(=O)O)c(C)cc2C(C)=O)ccc(C(C)=O)c1O,CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CCC(C(=O)O)O3)ccc(C(C)=O)c1O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.5,0 1 2 3 4 5 11,500.59,5.54,0.242,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](Nc1ncnc2[nH]ccc(=O)c12)c1ncccn1,C[C@H](Nc1ncnc2[nH]ccc(=O)c12)c1c(Cl)c2cccc(Cl)c2c(=O)n1-c1ccccc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.442,6,268.28,1.28,0.742,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(C)nc(O[C@H](C)C(=O)O)n1,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.429,,196.21,0.95,0.779,14,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](N2C(=O)C(c3ccc(O)cc3)NC2(C)C)[C@H]1S,COCOC(=O)[C@@H]1N2C(=O)[C@@H](N3C(=O)C(c4ccc(O)cc4)NC3(C)C)[C@H]2SC1(C)C,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.424,1 2 3 4 5 10,379.44,0.54,0.449,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(/C=N\O)cc1OC1CCCC1,COc1ccc(/C(C)=N/OC(N)=O)cc1OC1CCCC1,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.456,,235.28,2.82,0.496,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(c1ccc(F)c(Cl)c1)N1CCC(F)(CNCc2ncccn2)CC1,Cc1ccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.635,6,380.83,3.0,0.866,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C](C(=O)Nc1ncccn1)C2,O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.573,0 1 2 3 4 5 6 7 9,559.6,3.49,0.426,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(Cc1ccc(CN2CCN(c3ncccn3)CC2)cc1)Cc1c(Cl)cccc1Cl,CCN(Cc1ccc(CN2CCN(c3ncccc3C(=O)OC(C)C)CC2)cc1)Cc1c(Cl)cccc1Cl,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.57,6,470.45,5.13,0.456,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1C(C(=O)Nc2ncccn2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.676,6,332.34,0.98,0.847,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)N1CCC(N2CCCN(c3ncccn3)CC2)CC1,CC(C)N1CCC(N2CCCN(c3cccc(C(=O)Nc4ccncc4)n3)CC2)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.418,6,303.45,1.86,0.852,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](NC(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.714,,382.38,0.4,0.4,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N([C@H](C)C(=O)O)[C@@H]1S,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.557,1 2 3 4 5 10,427.84,2.11,0.497,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
OCCOCCN1CCN(C(c2ccc(Cl)cc2)c2ncccn2)CC1,OCCOCCN1CCN(C(c2ccc(Cl)cc2)c2ccccn2)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.667,6,376.89,1.85,0.709,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(N[C@@H](Cc1ccc(OCc2ccc3ccc(F)cc3n2)cc1)C(=O)[O-])c1ncccn1,O=C(N[C@@H](Cc1ccc(OCc2ccc3ccc(F)cc3n2)cc1)C(=O)[O-])c1ccc2ccccc2n1.[Na+],mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.687,6,445.43,1.83,0.44,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O/N=C\c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1,O/N=C/c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1.[Br-].[Br-],mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.968,,286.33,0.97,0.359,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cccc(-c2cc(F)c(Nc3ncccn3)c(F)c2)c1,COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)c(F)c2)c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.562,6,313.31,4.17,0.785,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(C(=O)N[C@H](C)C(=O)O)cc1OCCc1cccc(C)c1,COc1ccc(C(=O)NC2(C(=O)O)Cc3ccccc3C2)cc1OCCc1cccc(C)c1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.596,1 2 3 4 5,357.41,2.83,0.759,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N([C@H](C)C(=O)O)[C@@H]1S,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.489,1 2 3 4 5 10,375.41,1.32,0.537,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.603,6,286.38,2.05,0.779,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3F)C(=O)N(Cc3ncccn3)C[C@@H]2N1C(=O)NCc1ccccc1,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3F)C(=O)N(Cc3cccc(N4CC(N5CCN(CC)CC5)C4)n3)C[C@@H]2N1C(=O)NCc1ccccc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.627,6,559.6,2.06,0.405,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2nc(N3CCc4c(cccc4NS(C)(=O)=O)C3)nc(N)c2c(-c2ncccn2)c1OC,COc1cc2nc(N3CCc4c(cccc4NS(C)(=O)=O)C3)nc(N)c2c(-c2ccccn2)c1OC,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.769,6,507.58,2.62,0.399,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](NC(=O)[C@H](NC(=O)C(C)(C)Oc2ccc(Cl)cc2)c2ccccc2)[C@H]1S,CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.58,1 2 3 4 5 10,520.01,2.41,0.298,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](NC(=O)C(C)(C)Oc2ccccc2)[C@H]1S,CC(C)(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.463,1 2 3 4 5 10,352.41,0.9,0.522,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](NC(=O)[C@H](N)c2ccc(O)cc2)[C@H]1S,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.468,1 2 3 4 5 10,339.37,-0.55,0.361,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N\O,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OC(C)(C)C,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.798,,391.38,1.89,0.233,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCc1c(OC(=O)N2CCC(N3CCCCC3)CC2)ccc2nc(-c3ncccn3)c(C)cc12,C=CCc1c(OC(=O)N2CCC(N3CCCCC3)CC2)ccc2nc3c(cc12)Cn1c-3cc2c(c1=O)COC(=O)[C@]2(O)CC.Cl,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.5,1 2 3 4 5 6 11,471.61,5.18,0.478,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ncc(-c2ncccc2C(F)(F)F)nc1C(=O)Nc1ncccn1,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3ncccc3C(F)(F)F)cnc2N)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.553,6,361.29,2.18,0.734,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ncccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.837,6,584.08,5.86,0.221,42,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)C(=O)c1sc2cnc(Nc3ncccn3)nc2c1C1CCCC1,CN1CCN(C2CCN(c3ccc(Nc4ncc5sc(C(=O)N(C)C)c(C6CCCC6)c5n4)nc3)CC2)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.515,6,368.47,3.58,0.758,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ncccn2)c1,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.635,6,418.46,2.88,0.418,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)n1,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)n1,mmp0125_Rn1cccNnc1eqO_to_Rn1cncNnc1eqO,other,subtle,0.541,3,244.28,-1.42,0.584,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1ccc(CCN(C)Cc2ccc3c4c(c(=O)[nH]c3c2)CCCN4)nc1,N#Cc1ccc(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)CCCN5)CC2)nc1,mmp0068_RNCc1ccccn1_to_Rc1cccCCcn1,other,subtle,0.432,0 1 2 3 4 5 6 7 8 9 10 11,376.5,3.52,0.691,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](CC[C@@]1(C)[CH]C2=CC(=O)[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]2(C)CC1)C(=O)O,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.5,0 1 2 3 4 5 8,557.75,6.64,0.321,40,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
