counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
COc1cc2nn([CH]CC[C@](C)(O)CCC3CC3)cc2cc1NC(=O)c1cccc(C)[n+]1[O-],COc1cc2nn([C@H]3CC[C@](C)(O)CC3)cc2cc1NC(=O)c1cccc(C)[n+]1[O-],mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.513,0 1 2 3 4 5 6 7 8 9 10,451.55,3.97,0.359,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
c1cnc2c(c1)C(Cc1ccncc1)(CC1CC1)c1cccnc1-2,c1cnc2c(c1)C(Cc1ccncc1)(Cc1ccncc1)c1cccnc1-2,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.647,,313.4,4.18,0.725,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3)nc(CC3CC3)n2)s1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.771,2 3 4,528.08,3.96,0.384,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N(C)CCN2CCCCC2)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,mmp0053_RNCC_to_RN1CCCCC1,scaffold-hop,moderate,0.578,0 1 2 3 4 5 6 7 8 10,500.07,5.12,0.444,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N(C)CCN2CCN(C)CC2)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,mmp0021_RNCC_to_RN1CCNCCC1,scaffold-hop,obvious,0.596,0 1 2 3 4 5 6 7 8 9 11,515.09,3.88,0.468,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H](CC#N)O[C@H](CC1CC1)n1c([C@@H](C)O)nc2cnc3ccoc3c21,C[C@@H](O)c1nc2cnc3ccoc3c2n1[C@H]1CCC[C@H](CC#N)O1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.421,0 1 2 3 4 6 9 14 15 21 22 26,368.44,4.24,0.639,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cccc(C(=O)Nc2ccc(OCCN3CCN(C)CC3)c(-c3ccnn3C)c2)c1,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,mmp0021_RNCC_to_RN1CCNCCC1,scaffold-hop,obvious,0.828,4 5,449.56,2.97,0.57,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cn1nccc1-c1cc(NCc2cccs2)ccc1OCCN1CCOCC1,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,mmp0027_RCc1ccccc1_to_RCc1cccs1,scaffold-hop,subtle,0.533,6,398.53,3.47,0.63,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cccc(C(=O)Nc2ccc(OCCN(C)CCOCC3CC3)c(-c3ccnn3C)c2)c1,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.627,0 1 2 3 4 5 6 7 9,478.59,4.09,0.373,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCS(=O)(=O)c1cc2cc(C[C@@](O)(CCc3ccccc3)CC(C)(C)c3ccc(F)cc3C(N)=O)[nH]c2cn1,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.663,2 3 4 5 6 7 8,551.68,4.87,0.245,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)[C@H](c1cccs1)[C@H]1CCCCN1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.532,5,239.34,2.15,0.821,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(-c2c(-c3ccc(C#N)c(F)c3)nc(N(CCCN)CCC3CC3)n(C)c2=O)cc1F,COc1ccc(-c2c(-c3ccc(C#N)c(F)c3)nc(N3CCC(N)CC3)n(C)c2=O)cc1F,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.547,0 1 2 3 4 5 7 10 14 18,493.56,4.23,0.454,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(-c2c(-c3ccc(C#N)c(F)c3)nc(N3CCN(C)CC3)n(C)c2=O)cc1F,COc1ccc(-c2c(-c3ccc(C#N)c(F)c3)nc(N3CCC(N)CC3)n(C)c2=O)cc1F,mmp0021_RNCC_to_RN1CCNCCC1,scaffold-hop,obvious,0.776,4 5,451.48,3.02,0.607,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(S(=O)(=O)Nc2nnc(CCc3cccc(C)c3)s2)cc1,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.532,2 3 4 5 6 7 8,389.5,3.44,0.669,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)Cc1nnc(NS(=O)(=O)c2cccs2)s1,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.522,5,303.43,2.6,0.921,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1n[nH]c(C)c1CCCOc1cccs1,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F.Cl,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.408,5,236.34,3.1,0.81,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)NP(=O)(NC(C)(C)CC1CC1)N1CC1(C)C,CCOC(=O)NP(=O)(N1CC1(C)C)N1CC1(C)C,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.441,0 1 2 3 4 5 6 7,317.37,3.1,0.558,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)NP(=O)(N1CCN(C)CC1)N1CC1(C)C,CCOC(=O)NP(=O)(N1CC1(C)C)N1CC1(C)C,mmp0021_RNCC_to_RN1CCNCCC1,scaffold-hop,obvious,0.6,3 4 5 6,304.33,1.18,0.621,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OCc5cccc(C)c5)cc34)ccc12,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.734,2 3 4 5 6 7 8,483.52,5.73,0.316,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Nc1cccs1)N[C@@H]1CC2(CCC2)Oc2ccc(F)cc21,O=C(Nc1cccc2cnccc12)N[C@@H]1CC2(CCC2)Oc2ccc(F)cc21,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.542,5,332.4,4.46,0.853,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=c1[nH]ccc2cc(Oc3ccccc3)ccc12,Cl.O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.441,4,237.26,3.32,0.742,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3cccs3)C(=O)N2[C@H]1C(=O)O,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,mmp0027_RCc1ccccc1_to_RCc1cccs1,scaffold-hop,subtle,0.463,6,340.43,0.92,0.796,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](Cc1cccs1)c1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)cc1Cl,O=C(O)c1ccc([C@H]2C[C@@H]2c2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)cc2Cl)cc1,mmp0027_RCc1ccccc1_to_RCc1cccs1,scaffold-hop,subtle,0.482,0 1 2 3 4 5 6 7,518.89,9.17,0.233,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(/C=C/C=Cc1ccccn1)N1CCCCC1,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.419,6,242.32,2.66,0.603,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](c1ccccn1)N(C)C(=O)CC1(c2ccc(F)cc2)CCN(C)CC1,C[C@@H](c1cc(Cl)cc2ccccc12)N(C)C(=O)CC1(c2ccc(F)cc2)CCN(C)CC1,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.548,6,369.48,3.79,0.804,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](c1cc(Cl)cc2ccccc12)N(C)C(=O)CC(C)(CCN1CCCCC1)c1ccc(F)cc1,C[C@@H](c1cc(Cl)cc2ccccc12)N(C)C(=O)CC1(c2ccc(F)cc2)CCN(C)CC1,mmp0053_RNCC_to_RN1CCCCC1,scaffold-hop,moderate,0.5,0 1 2 3 4 5 6 7 8 10 11 13 14 17 18 21 24,495.08,7.38,0.326,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(CC(C)(CO)NCc2cc3c4ccccc4ccc3c3ccccc23)c1,CC(CO)(CO)NCc1cc2c3ccccc3ccc2c2ccccc12,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.708,2 3 4 5 6 7 8,419.57,6.54,0.306,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(NC(=O)N2CCC(C)(CC3CC3)C2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,Cc1nc(NC(=O)N2CCC(C)(C)C2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.743,2 3 4,460.54,4.55,0.579,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2cccs2)c(-c2ccccc2)n1,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.759,5,502.66,3.96,0.374,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)N(CCc1ccccc1)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.506,3 4 5 6 7 8,393.53,6.27,0.371,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2cccs2)n1,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.759,5,502.66,3.96,0.374,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[N+]1(CCF)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccn1)C2,C[N+]1(CCF)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.708,6,399.49,2.97,0.599,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[N+]1(CCF)[C@@H]2CC[C@H]1C[C@@H](OC(=O)Cc1cccs1)C2,C[N+]1(CCF)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,mmp0027_RCc1ccccc1_to_RCc1cccs1,scaffold-hop,subtle,0.48,6,312.43,2.94,0.617,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cccc2[nH]c3cc(CCCC4CC4)c4c(c3c12)C(=O)N(CN1CCN(C)CC1)C4=O,COc1cccc2[nH]c3c4c(c5c(c3c12)C(=O)N(CN1CCN(C)CC1)C5=O)CCC4,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.473,0 1 2 3 4 5,460.58,3.86,0.542,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N=C(N)c1ccc(C=Cc2cccs2)cc1,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2)cc1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.575,5,228.32,3.2,0.615,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
c1ccc(CN(CCN2CCCCC2)c2ccccc2)cc1,c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1,mmp0041_RCCN1CCCC1_to_RCCN1CCCCC1,scaffold-hop,subtle,0.915,6,294.44,4.18,0.788,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(Cc2ccccc2)nnc(N2CCN(C)CC2)c1C,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C,mmp0021_RNCC_to_RN1CCNCCC1,scaffold-hop,obvious,0.465,5,296.42,2.44,0.871,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](NCc1ccccc1)c1cccc2ccccc12,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.461,1 2 3 4 5 6,261.37,4.69,0.718,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N(CC1CC1)CC1CCN(C[C@H]2CC[C@H](NS(=O)(=O)CC)CC2)CC1)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.636,0 1 2 3 4 6 9 13 14 17 18 21 25 29 33 34 38 39 40 41 42 43 44 45 46,672.91,5.71,0.257,47,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCS(=O)(=O)N[C@H]1CC[C@H](CN2CCC3(CC2)CN(c2ncncc2Oc2cccs2)C3)CC1,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.607,5,505.71,3.73,0.585,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(NCO)N(/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccccc1,O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CO,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.407,0 1 2 3 4 5 6 8 10 11 13 15,330.3,2.35,0.364,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](CN1CCCCC1)NC(=O)c1n[nH]c2ccccc12,Cl.O=C(N[C@@H]1CN2CCC1CC2)c1n[nH]c2ccccc12,mmp0106_RNCCCC_to_RN1CCCCC1,scaffold-hop,subtle,0.422,0 1 2 3 4 5 6 7 9,286.38,2.17,0.905,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC([CH]NC(=O)c1n[nH]c2ccccc12)CCN1CCCCC1,Cl.O=C(N[C@@H]1CN2CCC1CC2)c1n[nH]c2ccccc12,mmp0053_RNCC_to_RN1CCCCC1,scaffold-hop,moderate,0.404,0 1 2 3 4 5 6 7 8 9 10,313.43,2.97,0.862,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
[11CH3]N1CN(c2ccccc2)C2(CCN(CCCCc3ccccc3)CC2)C1=O,[11CH3]N1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.566,,376.53,3.78,0.718,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O[C@@H](CNCCCOc1ccc2c(c1)OCO2)COc1ccccn1,c1ccc2c(c1)OC[C@H](CNCCCOc1ccc3c(c1)OCO3)O2,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.458,0 1 2 3 4 5 6 7 8 10,346.38,1.61,0.633,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(CCCNCCc2ccccc2)C(=O)N(c2ccccc2)c2ccccc21,CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.671,2 3 4 5 6 7 8,384.52,5.24,0.539,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(/C=C/C#N)cc(CC2CC2)c1-c1cccc2c(N)nc(Nc3ccc(C#N)cc3)nc12,Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Nc3ccc(C#N)cc3)nc12,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.737,2 3 4,456.55,6.29,0.33,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1cccs1,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.603,5,315.48,4.35,0.757,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCCCC3)cc2)O1,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1.Cl,mmp0053_RNCC_to_RN1CCCCC1,scaffold-hop,moderate,0.825,4,507.63,1.84,0.273,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C(O)c1ccccc1)N(C)CCC1CC1,CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.508,2 3 4,233.36,2.84,0.816,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=S(=O)(c1ccccc1-c1ccc(CNc2ccccc2)cc1)N1CCCC1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,mmp0098_RCCCC_to_Rc1ccccc1,scaffold-hop,moderate,0.622,1 2 3 4 5 6,392.52,4.75,0.659,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
c1ccc(-c2cn(CC3CC3)nc2-c2ccccc2)cc1,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.492,2 3 4,274.37,4.63,0.678,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN1CCCC(OC(=O)C(c2ccccc2)c2cccs2)C1,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.71,5,329.47,3.91,0.779,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H]1CCN1c1nc(-c2cnn(CC(=O)N(CCN)c3ccccc3)c2)cc(C(F)(F)F)n1,C[C@H]1CCN1c1nc(-c2cnn(CC(=O)N3CCNCC3)c2)cc(C(F)(F)F)n1,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.563,0 1 2 3 4 5 6 8 11 13,459.48,2.95,0.584,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccccc1N1CCN(CCCCN2C(=O)[C@@H]3C(=O)N(CC4CC4)C(=O)[C@H](C2=O)C3(C)C)CC1,CCCCN1C(=O)[C@@H]2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)[C@H](C1=O)C2(C)C,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.785,2 3 4,510.64,2.0,0.285,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCN1C(=O)[C@@H]2C(=O)N(CCCCN3CCN(c4ccccc4OCCc4ccccc4)CC3)C(=O)[C@H](C1=O)C2(C)C,CCCCN1C(=O)[C@@H]2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)[C@H](C1=O)C2(C)C,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.693,2 3 4 5 6 7 8,602.78,4.01,0.195,44,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccccc1N1CCN(CCCCN(C=O)C(=O)[C@@H](C(=O)N2CCN(C)CC2)C(C)C)CC1,CCCCN1C(=O)[C@@H]2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)[C@H](C1=O)C2(C)C,mmp0104_RNCCCC_to_RN1CCNCCC1,scaffold-hop,moderate,0.406,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 19,501.67,1.63,0.259,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(CCc1ccccc1)Oc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1,CC(C)Oc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.611,2 3 4 5 6 7 8,424.52,3.79,0.536,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCC3CC3)cc2)cc1,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+],mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.689,2 3 4,379.48,2.59,0.684,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=S([O-])CNc1ccc(S(=O)(=O)c2cccs2)cc1,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+],mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.596,5,316.41,1.83,0.85,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CCN(CCC(c2ccc(Cl)cc2)c2ccccn2)CC1,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,mmp0021_RNCC_to_RN1CCNCCC1,scaffold-hop,obvious,0.507,1 2 3 4 5 6 7,329.88,3.5,0.837,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)c1nn(Cc2ccccn2)c2ccccc12,Cc1cc(Cl)ccc1Cn1nc(C(=O)O)c2ccccc21,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.486,6,253.26,2.18,0.776,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Oc1ccc2nc(-c3ccc(NCC4CC4)cc3)sc2c1,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.625,2 3 4,296.4,4.49,0.745,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=C[C@]1(C)C[C@@H](OC(=O)CSCCN2CCCCC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,mmp0106_RNCCCC_to_RN1CCCCC1,scaffold-hop,subtle,0.693,1 2 3 4 5 6,505.77,5.11,0.295,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cnc2n1-c1ccc(Br)cc1C(c1ccccn1)=N[C@H]2Cc1ccccc1,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21.O=S(=O)(O)c1ccccc1,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.587,1 2 3 4 5 6,443.35,5.47,0.421,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
c1ccc(CN(CC(COc2ccccc2)N2CCCC2)c2ccccc2)cc1,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,mmp0098_RCCCC_to_Rc1ccccc1,scaffold-hop,moderate,0.652,1 2 3 4 5 6,386.54,5.24,0.5,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)COCC(CN(Cc1cccs1)c1ccccc1)N1CCCC1,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,mmp0027_RCc1ccccc1_to_RCc1cccs1,scaffold-hop,subtle,0.667,6,372.58,4.89,0.59,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@H](CC1CC1)N(CCO)C2=O,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.622,1 2 3 4 9 15 23,613.64,4.15,0.296,43,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2cnnc(N3CCN(C)CC3)c2cc1OC,CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,mmp0104_RNCCCC_to_RN1CCNCCC1,scaffold-hop,moderate,0.541,4 5,288.35,1.4,0.851,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)NNc1ccc(N2CCN(C)CC2)nn1,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,mmp0021_RNCC_to_RN1CCNCCC1,scaffold-hop,obvious,0.438,1 2 3 4 5 6 7,280.33,0.3,0.768,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC(C)O)c1ccc(NNC(=O)Oc2ccccc2)nn1,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.672,1 2 3 4 5 6,331.38,1.8,0.665,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
