counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
COc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,mmp0064_RC_to_ROC,bioisostere,subtle,0.767,1 2,506.46,4.82,0.455,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OC(=O)N(c1ccnc(N[C@@H](C)c2cc(C)c(-c3ccnc(C(F)(F)F)c3)cn2)n1)[C@H](C)[C@@H](C)F,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.5,0 1 2 3 4 5 6 8 11 12 15 16,534.51,5.67,0.235,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc([C@H](C)Nc2nccc(N[C@H](COCCOCC(=O)O)[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.472,0 1 2 3 4 5 6 7 8 9 10 11 12 13,566.56,4.69,0.187,40,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(C(=O)OCCN1CCN(CCOC(=O)C(CCOCCO)c2ccccc2)CC1)c1ccccc1,CCC(C(=O)OCCN1CCN(CCOC(=O)C(CC)c2ccccc2)CC1)c1ccccc1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.738,3 4 5 6,526.67,3.07,0.264,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(C(=O)OCCN1CCN(CCOC(C)=O)CC1)c1ccccc1,CCC(C(=O)OCCN1CCN(CCOC(=O)C(CC)c2ccccc2)CC1)c1ccccc1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.882,,362.47,1.9,0.626,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(C(=O)OCCN1CCN(CCOP(=O)(O)O)CC1)c1ccccc1,CCC(C(=O)OCCN1CCN(CCOC(=O)C(CC)c2ccccc2)CC1)c1ccccc1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.804,2 3 4 5,400.41,1.45,0.45,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(C(=O)OC(C)=O)c1ccccc1,CCC(C(=O)OCCN1CCN(CCOC(=O)C(CC)c2ccccc2)CC1)c1ccccc1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.481,4,206.24,2.27,0.562,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CC[C@H](F)[CH]c1nc(-c2ccc(C)c(NC(=O)c3cnc4ccccn34)c2)no1,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc2ccccn12,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.626,0 1 2 3 4 5,404.43,4.41,0.461,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccc(-c2noc([CH]CCCO)n2)cc1NC(=O)c1cnc2ccccn12,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc2ccccn12,mmp0015_RC_to_RCCO,bioisostere,moderate,0.629,0 1 2 3 4,390.42,3.27,0.469,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(cccc3OC(C)=O)CC21,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.69,2 3 4,437.61,2.36,0.499,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCOC(C)=O)cc1)c1ccccc1,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,mmp0102_RC_to_RCOCCeqO,bioisostere,obvious,0.662,2 3 4 5,402.49,5.7,0.298,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)CCOCC(=O)O)cc1)c1ccccc1,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.694,2 3 4 5 6 7,475.59,5.17,0.262,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCOC)cc1)c1ccccc1,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,mmp0064_RC_to_ROC,bioisostere,subtle,0.667,1 2,360.45,5.74,0.431,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cccc(Cl)c1Nc1ccccc1CC(=O)O,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.OCCN1CCCC1,mmp0046_RCl_to_ROC,bioisostere,subtle,0.507,1 2,291.73,3.72,0.881,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CCO)c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,mmp0020_RNCCCC_to_RNCCCCO,bioisostere,subtle,0.433,1 2 3 4 5 6,327.39,1.89,0.613,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCN(CC)CCCN(C)c1ccc2c(n1)c(-c1cncnc1)cn2-c1c(F)ccc(NS(=O)(=O)CCC)c1F,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ccc32)c1F,mmp0099_RCC_to_RCCeqC,bioisostere,subtle,0.618,0 1 2 3 4 5 6 7 11,583.71,5.25,0.203,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN1CCC(N(C)c2ccc3c(n2)c(-c2cncnc2)cn3-c2c(F)ccc(NS(=O)(=O)CCO)c2F)CC1,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ccc32)c1F,mmp0014_RCC_to_RCCO,bioisostere,subtle,0.886,3,571.65,3.42,0.314,40,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C(CCN(C)CC)OC)ccc32)c1F,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ccc32)c1F,mmp0064_RC_to_ROC,bioisostere,subtle,0.61,1 2 4 6 7 10 13 14 17,587.7,4.66,0.225,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
OCCOCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.615,3 4 5 6,355.38,4.32,0.81,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=P(O)(O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.732,2 3 4 5,517.51,4.43,0.499,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
OCCOCCCN(CCO)CCNCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.51,0 1 2 3 4 5 6 7 8 9 10 11 12 13,513.63,3.98,0.311,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)C[C@H](NC(=O)CNC(=O)[C@@H]1CCN1c1ccc(F)cc1F)B(OC=O)OCCO,CC(C)C[C@H](NC(=O)CNC(=O)[C@@H]1CCN1c1ccc(F)cc1F)B1OC(=O)[C@H](CC(=O)O)O1,mmp0014_RCC_to_RCCO,bioisostere,subtle,0.509,0 1 2 3 4 6 9 12,455.27,0.4,0.291,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N(C)OCCN(C)C)C3)[nH]c12,CC(=O)N1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)CC1,mmp0033_RCCNCC_to_ROCCNCC,bioisostere,subtle,0.515,0 1 2 3 4 5 6 8,390.5,3.08,0.714,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CON[C@@H]1CCC[C@H](N2CCN(C(C)=O)CC2)C1,CC(=O)N1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)CC1,mmp0064_RC_to_ROC,bioisostere,subtle,0.412,1 2,255.36,0.61,0.751,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)N(C)CCN(CCO)[C@H]1CCC[C@@H](NC(=O)c2cc3c(F)ccc(C)c3[nH]2)C1,CC(=O)N1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)CC1,mmp0015_RC_to_RCCO,bioisostere,moderate,0.505,0 1 2 3 5 8 11 14 15 17 18,432.54,2.43,0.598,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cn1ncc(C(=O)NCCO)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1,mmp0067_RNCCCC_to_RNCCO,bioisostere,subtle,0.634,1 2 3 4,405.42,1.1,0.441,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(CCOO)C(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1,mmp0097_RC_to_RO,bioisostere,subtle,0.593,0 1 2 3 4 6,435.44,1.94,0.335,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCOCCNC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1,mmp0099_RCC_to_RCCeqC,bioisostere,subtle,0.58,0 1 2 3 4 5 6,445.48,2.31,0.302,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CCOC(C)=O)C(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1,mmp0094_RCO_to_RCOCCeqO,bioisostere,moderate,0.586,0 1 2 3 4 5 6 8 11,475.51,2.41,0.388,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CC[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O,C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.653,2 3 4 5 6 7,387.5,3.08,0.587,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)COCCCO/N=C(/C=C/c1ccc(O)cc1)c1ccccc1F,CN(C)CCO/N=C(/C=C/c1ccc(O)cc1)c1ccccc1F,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.62,2 3 4 5 6 7,373.38,3.46,0.378,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccc(N(c2cccc(C(=O)Nc3ccc(OCC(F)(F)F)nc3)c2O)[C@@H](CO)CCO)nc1,Cc1ccc(N2c3cccc(C(=O)Nc4ccc(OCC(F)(F)F)nc4)c3OC[C@@H]2CO)nc1,mmp0015_RC_to_RCCO,bioisostere,moderate,0.423,0 1 2 3 4 5 6 7 9 10 13 14 17 18 21,506.48,3.57,0.329,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
OCCc1ccc(Cn2ccnc2)cc1,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,mmp0015_RC_to_RCCO,bioisostere,moderate,0.491,2 3,202.26,1.47,0.815,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2ncnc(N3CCN(C(=O)OCCCO)CC3)c2cc1OC,COc1cc2ncnc(N3CCN(C(=O)OCC(C)C)CC3)c2cc1OC,mmp0014_RCC_to_RCCO,bioisostere,subtle,0.711,3,376.41,1.29,0.753,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2ncnc(N3CCN(COP(=O)(O)O)CC3)c2cc1OC,COc1cc2ncnc(N3CCN(C(=O)OCC(C)C)CC3)c2cc1OC,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.543,3 4 5 6,384.33,0.84,0.694,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.59,2 3,296.41,5.34,0.677,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(OP(=O)(O)O)cc1,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.6,2 3 4 5,350.35,4.55,0.638,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CCOc1cccc(-c2nccc3[nH]c(=O)c(-c4noc(C)n4)cc23)c1,COc1cccc(-c2nccc3[nH]c(=O)c(-c4noc(C)n4)cc23)c1,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.708,2 3 4 5 6 7,419.49,3.67,0.465,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCOP(=O)(O)O)c2ncccc2-c2ccccc21,C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.784,2 3 4 5,544.42,2.21,0.35,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OCC(C)SC(=O)c1cccs1,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,mmp0102_RC_to_RCOCCeqO,bioisostere,obvious,0.426,2 3 4 5,244.34,2.57,0.763,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(SC(=O)c1cccs1)C(=O)NCCOP(=O)(O)O,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.581,3 4 5 6,339.33,1.24,0.506,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(F)(F)F)c1,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)c1,mmp0087_RCCeqO_to_RCFFF,bioisostere,subtle,0.769,2 3 4,459.44,5.79,0.281,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCSC(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1cccc(OC)c1,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)c1,mmp0088_RCFFF_to_RSCC,bioisostere,subtle,0.763,1 2 3,479.58,6.14,0.329,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCn1cc(C(=O)O)c(=O)c2cnc(NCCO)nc21,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,mmp0067_RNCCCC_to_RNCCO,bioisostere,subtle,0.481,1 2 3 4,278.27,-0.09,0.699,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCn1cc(CCOC)c(=O)c2cnc(N3CCNCC3)nc21,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,mmp0120_RC_to_RCCOC,bioisostere,moderate,0.582,2 3 4,317.39,0.41,0.861,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)O[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(OP(=O)(O)O)C(=O)CO,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.514,1 2 3 4 5 14 19 23 24,518.52,2.25,0.388,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(CO)[C@]2(C(=O)CO)O1,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,mmp0058_RC_to_RCO,bioisostere,subtle,0.673,2,452.52,1.47,0.594,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)COCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.617,3 4 5 6 7,354.32,4.32,0.718,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccc([I+]c2ccc(CCOCCO)cc2)cc1,Cc1ccc([I+]c2ccc(C)cc2)cc1.[Cl-],mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.442,2 3 4 5 6,383.25,-0.33,0.525,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CCCCOP(=O)(O)O)CCCOc1cc2oc(=O)ccc2cc1OC,COc1cc2ccc(=O)oc2cc1OCCCN1CCC(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)CC1,mmp0039_RCCO_to_RCCOPeqOOO,bioisostere,obvious,0.402,0 1 2 3 4 5 6 7 8 9 11 13,429.41,2.78,0.281,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CCO)CCCOc1cc2oc(=O)ccc2cc1OC,COc1cc2ccc(=O)oc2cc1OCCCN1CCC(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)CC1,mmp0020_RNCCCC_to_RNCCCCO,bioisostere,subtle,0.443,1 2 3 4 5 6,321.37,1.88,0.562,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2ccc(=O)oc2cc1OCCCNCCO,COc1cc2ccc(=O)oc2cc1OCCCN1CCC(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)CC1,mmp0054_RCCCNCCCC_to_RCCCNCCO,bioisostere,subtle,0.462,4 5 6 7,293.32,1.15,0.561,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(COP(=O)(O)O)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C[C@H]1CC,CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.619,3 4 5 6,652.45,7.5,0.173,43,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CC[C@]1(c2ccc(F)cc2)CC[C@H](N2CC[C@](C(=O)O)(c3ccccc3)[C@H](C)C2)CC1,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1.Cl,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.589,2 3 4 5 6 7,494.7,6.1,0.457,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)[C@H](COC)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,mmp0064_RC_to_ROC,bioisostere,subtle,0.683,1 2,378.43,0.58,0.638,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.79,4,452.51,2.09,0.466,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCC[C@@]1(C)[CH]CC[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)CC(=O)[C@@H]21,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,mmp0047_RCCO_to_RCC,bioisostere,subtle,0.405,0 1 2 5,317.49,5.01,0.73,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,[2H]c1c([2H])c([2H])c2c([nH]c(=O)n2CCCN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c1[2H],mmp0102_RC_to_RCOCCeqO,bioisostere,obvious,0.533,2 3 4 5,337.81,2.18,0.868,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
[2H]c1c([2H])c([2H])c2c([nH]c(=O)n2CCCN(CC=C)CCCn2c(=O)[nH]c3cc(Cl)ccc32)c1[2H],[2H]c1c([2H])c([2H])c2c([nH]c(=O)n2CCCN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c1[2H],mmp0099_RCC_to_RCCeqC,bioisostere,subtle,0.485,0 1 2 3 5 7 9 11 14 15 20 21 22 23 27 28 32 34,443.97,3.59,0.367,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,[2H]c1c([2H])c([2H])c2c([nH]c(=O)n2CCCN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c1[2H],mmp0064_RC_to_ROC,bioisostere,subtle,0.523,1 2,295.77,2.22,0.944,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
[2H]c1c([2H])c([2H])c2c([nH]c(=O)n2CCCOC)c1[2H],[2H]c1c([2H])c([2H])c2c([nH]c(=O)n2CCCN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c1[2H],mmp0120_RC_to_RCCOC,bioisostere,moderate,0.425,3 4,210.27,1.37,0.775,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ccn([C@@H]2S[C@H](CO)[C@@H](OP(=O)(O)O)[C@@H]2O)c(=O)n1,Nc1ccn([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.603,2 3 4 5,339.27,-1.73,0.397,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ccn([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2OP(=O)(O)O)c(=O)n1,Nc1ccn([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.578,2 3 4 5,339.27,-1.73,0.397,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CCCOc1ccc(CC2SC(=O)NC2=O)cc1,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.514,1 2 3 4 5 6 7,336.46,2.69,0.703,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1NC(=O)C(Cc2ccccc2)S1,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,mmp0040_Rc1cccOCcc1_to_Rc1ccccc1,bioisostere,moderate,0.429,,207.25,1.58,0.8,14,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1NC(=O)C(Cc2ccc(OCC3(CCOCCO)CCCCC3)cc2)S1,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.584,2 3 4 5 6,407.53,3.31,0.579,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CSc1ccc(CC2SC(=O)NC2=O)cc1,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,mmp0085_ROC_to_RSC,bioisostere,subtle,0.462,1 2,253.35,2.3,0.84,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(CCCOCCO)CCNC1CCN(c2ccc(Nc3ncc4sc(C(=O)N(C)C)c(C5CCCC5)c4n3)nc2)CC1,CN1CCN(C2CCN(c3ccc(Nc4ncc5sc(C(=O)N(C)C)c(C6CCCC6)c5n4)nc3)CC2)CC1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.618,0 1 2 3 4 5 6 7 8 9 10 11,624.86,4.08,0.214,44,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCN(CCN(C)C)C1CCN(c2ccc(Nc3ncc4sc(C(=O)N(C)C)c(C5CCCC5)c4n3)nc2)CC1,CN1CCN(C2CCN(c3ccc(Nc4ncc5sc(C(=O)N(C)C)c(C6CCCC6)c5n4)nc3)CC2)CC1,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.647,0 1 2 3 5 8 11 13 14,576.82,5.21,0.312,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OC(CNC(C)(C)C)COc1cccc2c1CCC(=O)N2,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.658,2 3 4,334.42,2.27,0.781,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
